Source,Target,Count
climateemergency,allefür1komma5,3
fff,anotherworldispossible,3
cop26glasgow,ff,3
fightfor1point5,climatejusticenow,3
fightfor1point5,klimastreik,3
fff,withdrawthecap,3
fridays4future,berlin,3
cop26glasgow,bundestagswahl,3
cop26glasgow,berlin,3
fridaysforfuture,disharavi,3
fightfor1point5,makeparisreal,3
climateemergency,disharavi,3
fff,allefür1komma5,3
votethiscapdown,pride,3
fightfor1point5,cop26glasgow,3
fightfor1point5,neubauer,3
digitalstrike,friday,3
fff,ff,3
digitalstrike,страйкзаклімат,3
cop26glasgow,glasgow,3
fightfor1point5,votethiscapdown,3
cop26glasgow,nomoreblahblahblah,3
fff,pride,3
ilmastokriisi,nytonpakko,3
cop26glasgow,allefür1komma5,3
schoolstrike4climate,klimakrise,3
climateemergency,fridaythoughts,3
climatejustice,climateactionnow,3
fff,irtiturpeesta,3
fridays4future,nomoreblahblahblah,3
climateemergency,nomoreemptysummits,3
schoolstrike4climate,riseupmovement,3
bundestagswahl,anotherworldispossible,3
climatejusticenow,facetheclimateemergency,3
schoolstrike4climate,co2,3
fff,raiseyourstandards,3
bundestagswahl,ff,3
climateemergency,rt,3
digitalstrike,theworldiswatching,3
climateemergency,anotherworldispossible,3
climateemergency,pride,3
climateemergency,gogreen,3
fridays4future,greta,3
cop26glasgow,anotherworldispossible,3
bundestagswahl,allefür1komma5,3
climate,globalclimatestrike,3
climateemergency,actnow,3
climateemergency,riseupmovement,3
climateemergency,climate,3
climatejustice,greta,3
climatecrisis,globalstrike,3
klimaschutz,allefür1komma5,3
climatecrisis,klimawahl,3
klimastreik,ff,3
climatecrisis,laschet,3
climatecrisis,keepitintheground,3
climatecrisis,precop26,3
climatestrike,nytonpakko,3
climatestrike,unitebehindthescience,3
klimastreik,allefür1komma5,3
climatecrisis,bundestagswahl,3
climatecrisis,nytonpakko,3
climatestrike,bundestagswahl,3
climatecrisis,nordstream2,3
klimaschutz,anotherworldispossible,3
schoolstrike4climate,precop26,3
climatestrike,precop26,3
climatestrike,laschet,3
klimastreik,anotherworldispossible,3
klimastreik,gogreen,3
schoolstrike4climate,bundestagswahl,3
schoolstrike4climate,globalstrike,3
klimastreik,bundestagswahl21,3
klimaschutz,ff,3
climatecrisis,nomoreemptysummits,3
klimaschutz,nomoreblahblahblah,3
climatecrisis,anotherworldispossible,3
blackfriday,globalclimatestrike,3
climatecrisis,rt,3
klimastreik,cop26glasgow,3
schoolstrike4climate,ff,3
klimastreik,nomoreblahblahblah,3
klimaschutz,globalclimatestrike,3
klimastreik,glasgow,3
nordstream2,withdrawthecap,3
climatecrisis,ff,3
klimaschutz,bundestagswahl,3
climatecrisis,fridaythoughts,3
climatecrisis,allefür1komma5,3
climatestrike,berlin,3
neubauer,raiseyourstandards,3
climatestrike,nordstream2,3
climatejustice,nomoreemptysummits,3
actonclimate,facetheclimateemergency,3
klimastreik,bundestagswahl,3
klimakrise,raiseyourstandards,3
climatecrisis,greta,3
climatestrike,klimawahl,3
climatestrike,fridaythoughts,3
climatecrisis,klimawandel,3
schoolstrike4climate,berlin,3
neubauer,klimawahl,3
fridaymotivation,fridaymorning,3
ilmastokriisi,irtiturpeesta,3
neubauer,unitebehindthescience,3
neubauer,langstreckenluisa,3
fridaymotivation,globalclimatestrike,3
climatestrike,allefür1komma5,3
climatejusticenow,gogreen,3
climatejustice,unitebehindthescience,3
climatejusticenow,anotherworldispossible,3
climate,nomoreemptysummits,3
neubauer,cleanupstandardchartered,3
fridaymotivation,fridaythoughts,3
neubauer,endfossilfuels,3
climatestrike,nomoreemptysummits,3
climateemergency,klimakrise,3
climateemergency,co2,3
climateemergency,greennewdeal,3
climatecrisis,co2,3
climatecrisis,extinctionrebellion,3
makeparisreal,withdrawthecap,3
schoolstrike4climate,nytonpakko,3
glasgow,pride,3
climatecrisis,fridaymorning,3
climatecrisis,fridayfeeling,3
climatecrisis,friday,3
glasgow,gogreen,3
climatecrisis,nomoreblahblahblah,3
neubauer,withdrawthecap,3
climatecrisis,fridaymotivation,3
climatestrike,globalstrike,3
climatecrisis,votethiscapdown,3
climatecrisis,greennewdeal,3
climatecrisis,neubauer,3
climatecrisis,cop26glasgow,3
climatecrisis,makeparisreal,3
climatecrisis,ilmastokriisi,3
climatecrisis,ilmastolakko,3
climatecrisis,actonclimate,3
climatestrike,ff,3
climatecrisis,actnow,3
climatecrisis,riseupmovement,3
fridaysforfuture,ff,3
climateactionnow,ff,3
nytonpakko,irtiturpeesta,3
climatestrikeonline,pride,3
riseupmovement,facetheclimateemergency,3
gretathunberg,pride,3
fridaysforfuture,makeparisreal,3
fridayforfuture,fridaymotivation,3
greta,globalstrike,3
fridaysforfuture,friday,3
co2,pride,3
riseupmovement,climatejusticenow,3
klimawandel,klimakrise,3
fridayforfuture,greta,3
greta,precop26,3
climateaction,ff,3
fridayforfuture,endfossilfuels,3
climateaction,actonclimate,3
fridaysforfuture,nordstream2,3
fridaysforfuture,riseupmovement,3
gretathunberg,gogreen,3
ff,allefür1komma5,3
climatestrikeonline,irtiturpeesta,3
fridaysforfuture,klimaschutz,3
fridaysforfuture,fridayfeeling,3
fridaysforfuture,actonclimate,3
nomoreemptypromises,disharavi,3
uprootthesystem,disharavi,3
fridayforfuture,actnow,3
climateaction,blackfriday,3
fridaysforfuture,votethiscapdown,3
fridayforfuture,makeparisreal,3
fridaysforfuture,klimawahl,3
fridaysforfuture,greennewdeal,3
fridayforfuture,nomoreblahblahblah,3
climateaction,precop26,3
uprootthesystem,withdrawthecap,3
uprootthesystem,keepitintheground,3
uprootthesystem,globalstrike,3
fridaysforfuture,langstreckenluisa,3
uprootthesystem,nomoreemptysummits,3
climateaction,riseupmovement,3
uprootthesystem,precop26,3
riseupmovement,klimastreik,3
climateaction,neubauer,3
uprootthesystem,fridaythoughts,3
nomoreemptypromises,theworldiswatching,3
uprootthesystem,klimawahl,3
uprootthesystem,allefür1komma5,3
climateaction,nomoreblahblahblah,3
cleanupstandardchartered,unitebehindthescience,3
fridaysforfuture,berlin,3
uprootthesystem,cleanupstandardchartered,3
uprootthesystem,rt,3
climateaction,votethiscapdown,3
climateaction,globalstrike,3
fridaysforfuture,nytonpakko,3
climateaction,friday,3
climateaction,laschet,3
globalstrike,pride,3
climateaction,greta,3
uprootthesystem,anotherworldispossible,3
climatestrikeonline,raiseyourstandards,3
climateaction,bundestagswahl21,3
climateaction,keepitintheground,3
climatestrikeonline,theworldiswatching,3
globalclimatestrike,disharavi,3
uprootthesystem,laschet,3
fridaysforfuture,fridaymorning,3
gretathunberg,anotherworldispossible,3
climateaction,makeparisreal,3
fridaysforfuture,nomoreblahblahblah,3
uprootthesystem,bundestagswahl,3
uprootthesystem,pride,3
co2,globalclimatestrike,3
uprootthesystem,theworldiswatching,3
fightfor1point5,pride,3
fridaysforfuture,co2,3
fridayforfuture,greennewdeal,3
unitebehindthescience,klimawahl,3
klimawandel,fightfor1point5,3
fridayforfuture,neubauer,3
uprootthesystem,raiseyourstandards,3
fridaysforfuture,blackfriday,3
climateaction,klimawandel,3
fridayforfuture,fridayfeeling,3
fridaysforfuture,klimawandel,3
klimawandel,laschet,3
fridaysforfuture,fridaymotivation,3
fightfor1point5,disharavi,3
co2,globalstrike,3
cleanupstandardchartered,nordstream2,3
fridayforfuture,fridaymorning,3
cleanupstandardchartered,klimawahl,3
fridayforfuture,co2,3
greta,globalclimatestrike,3
uprootthesystem,gogreen,3
fridayforfuture,votethiscapdown,3
fridayforfuture,klimawandel,3
unitebehindthescience,raiseyourstandards,3
climateaction,bundestagswahl,3
climateaction,nordstream2,3
fridaysforfuture,precop26,3
fridaysforfuture,laschet,3
climateaction,berlin,3
climateaction,klimawahl,3
fridayforfuture,riseupmovement,3
fridaysforfuture,allefürsklima,3
fridaysforfuture,keepitintheground,3
fridayforfuture,blackfriday,3
klimawahl,raiseyourstandards,3
uprootthesystem,ff,3
riseupmovement,globalclimatestrike,3
uprootthesystem,berlin,3
unitebehindthescience,withdrawthecap,3
uprootthesystem,allefürsklima,3
co2,precop26,3
fridaysforfuture,bundestagswahl,3
climateaction,climate,3
climateaction,co2,3
klimawandel,fff,3
climatestrikeonline,gogreen,3
uprootthesystem,bundestagswahl21,3
climatestrikeonline,anotherworldispossible,3
